"Plot Title: 20386722"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20385905)","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20385906)","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20469555)"
11439,02/15/19 08:30:01 PM,0.2664,0.3877,0.2914
11440,02/15/19 08:45:01 PM,0.2664,0.3872,0.2914
11441,02/15/19 09:00:01 PM,0.2664,0.3877,0.2911
11442,02/15/19 09:15:01 PM,0.2664,0.3877,0.2911
11443,02/15/19 09:30:01 PM,0.2664,0.3877,0.2911
11444,02/15/19 09:45:01 PM,0.2660,0.3877,0.2908
11445,02/15/19 10:00:01 PM,0.2660,0.3877,0.2908
11446,02/15/19 10:15:01 PM,0.2664,0.3877,0.2904
11447,02/15/19 10:30:01 PM,0.2660,0.3877,0.2904
11448,02/15/19 10:45:01 PM,0.2657,0.3877,0.2901
11449,02/15/19 11:00:01 PM,0.2657,0.3877,0.2901
11450,02/15/19 11:15:01 PM,0.2657,0.3877,0.2901
11451,02/15/19 11:30:01 PM,0.2653,0.3877,0.2901
11452,02/15/19 11:45:01 PM,0.2653,0.3872,0.2898
11453,02/16/19 12:00:01 AM,0.2653,0.3877,0.2898
11454,02/16/19 12:15:01 AM,0.2653,0.3877,0.2898
11455,02/16/19 12:30:01 AM,0.2650,0.3872,0.2898
11456,02/16/19 12:45:01 AM,0.2650,0.3872,0.2895
11457,02/16/19 01:00:01 AM,0.2646,0.3872,0.2895
11458,02/16/19 01:15:01 AM,0.2646,0.3872,0.2895
11459,02/16/19 01:30:01 AM,0.2642,0.3872,0.2895
11460,02/16/19 01:45:01 AM,0.2642,0.3872,0.2890
11461,02/16/19 02:00:01 AM,0.2639,0.3872,0.2890
11462,02/16/19 02:15:01 AM,0.2639,0.3872,0.2890
11463,02/16/19 02:30:01 AM,0.2635,0.3872,0.2887
11464,02/16/19 02:45:01 AM,0.2635,0.3872,0.2887
11465,02/16/19 03:00:01 AM,0.2635,0.3872,0.2887
11466,02/16/19 03:15:01 AM,0.2635,0.3872,0.2887
11467,02/16/19 03:30:01 AM,0.2632,0.3872,0.2887
11468,02/16/19 03:45:01 AM,0.2632,0.3872,0.2884
11469,02/16/19 04:00:01 AM,0.2628,0.3872,0.2884
11470,02/16/19 04:15:01 AM,0.2628,0.3872,0.2884
11471,02/16/19 04:30:01 AM,0.2628,0.3865,0.2884
11472,02/16/19 04:45:01 AM,0.2628,0.3872,0.2884
11473,02/16/19 05:00:01 AM,0.2628,0.3872,0.2881
11474,02/16/19 05:15:01 AM,0.2628,0.3865,0.2881
11475,02/16/19 05:30:01 AM,0.2628,0.3865,0.2881
11476,02/16/19 05:45:01 AM,0.2628,0.3865,0.2881
11477,02/16/19 06:00:01 AM,0.2628,0.3865,0.2877
11478,02/16/19 06:15:01 AM,0.2628,0.3865,0.2877
11479,02/16/19 06:30:01 AM,0.2628,0.3865,0.2877
11480,02/16/19 06:45:01 AM,0.2628,0.3865,0.2877
11481,02/16/19 07:00:01 AM,0.2628,0.3865,0.2874
11482,02/16/19 07:15:01 AM,0.2628,0.3865,0.2874
11483,02/16/19 07:30:01 AM,0.2628,0.3865,0.2874
11484,02/16/19 07:45:01 AM,0.2624,0.3865,0.2874
11485,02/16/19 08:00:01 AM,0.2624,0.3865,0.2874
11486,02/16/19 08:15:01 AM,0.2624,0.3865,0.2871
11487,02/16/19 08:30:01 AM,0.2624,0.3865,0.2871
11488,02/16/19 08:45:01 AM,0.2624,0.3859,0.2871
11489,02/16/19 09:00:01 AM,0.2624,0.3865,0.2871
11490,02/16/19 09:15:01 AM,0.2624,0.3859,0.2868
11491,02/16/19 09:30:01 AM,0.2624,0.3859,0.2868
11492,02/16/19 09:45:01 AM,0.2624,0.3859,0.2868
11493,02/16/19 10:00:01 AM,0.2621,0.3859,0.2868
11494,02/16/19 10:15:01 AM,0.2621,0.3859,0.2868
11495,02/16/19 10:30:01 AM,0.2621,0.3859,0.2868
11496,02/16/19 10:45:01 AM,0.2621,0.3859,0.2864
11497,02/16/19 11:00:01 AM,0.2621,0.3859,0.2864
11498,02/16/19 11:15:01 AM,0.2621,0.3859,0.2864
11499,02/16/19 11:30:01 AM,0.2618,0.3859,0.2864
11500,02/16/19 11:45:01 AM,0.2618,0.3859,0.2864
11501,02/16/19 12:00:01 PM,0.2618,0.3859,0.2864
11502,02/16/19 12:15:01 PM,0.2621,0.3859,0.2861
11503,02/16/19 12:30:01 PM,0.2618,0.3859,0.2861
11504,02/16/19 12:45:01 PM,0.2618,0.3859,0.2861
11505,02/16/19 01:00:01 PM,0.2615,0.3859,0.2861
11506,02/16/19 01:15:01 PM,0.2618,0.3859,0.2861
11507,02/16/19 01:30:01 PM,0.2618,0.3859,0.2857
11508,02/16/19 01:45:01 PM,0.2618,0.3859,0.2857
11509,02/16/19 02:00:01 PM,0.2618,0.3859,0.2857
11510,02/16/19 02:15:01 PM,0.2615,0.3859,0.2857
11511,02/16/19 02:30:01 PM,0.2615,0.3859,0.2857
11512,02/16/19 02:45:01 PM,0.2611,0.3854,0.2857
11513,02/16/19 03:00:01 PM,0.2615,0.3854,0.2857
11514,02/16/19 03:15:01 PM,0.2615,0.3854,0.2853
11515,02/16/19 03:30:01 PM,0.2615,0.3847,0.2853
11516,02/16/19 03:45:01 PM,0.2615,0.3854,0.2853
11517,02/16/19 04:00:01 PM,0.2611,0.3854,0.2853
11518,02/16/19 04:15:01 PM,0.2607,0.3847,0.2853
11519,02/16/19 04:30:01 PM,0.2607,0.3847,0.2853
11520,02/16/19 04:45:01 PM,0.2604,0.3847,0.2853
11521,02/16/19 05:00:01 PM,0.2604,0.3840,0.2850
11522,02/16/19 05:15:01 PM,0.2604,0.3840,0.2850
11523,02/16/19 05:30:01 PM,0.2600,0.3840,0.2850
11524,02/16/19 05:45:01 PM,0.2600,0.3834,0.2850
11525,02/16/19 06:00:01 PM,0.2596,0.3834,0.2850
11526,02/16/19 06:15:01 PM,0.2596,0.3834,0.2850
11527,02/16/19 06:30:01 PM,0.2596,0.3829,0.2847
11528,02/16/19 06:45:01 PM,0.2596,0.3829,0.2847
11529,02/16/19 07:00:01 PM,0.2596,0.3829,0.2850
11530,02/16/19 07:15:01 PM,0.2596,0.3829,0.2847
11531,02/16/19 07:30:01 PM,0.2596,0.3822,0.2847
11532,02/16/19 07:45:01 PM,0.2596,0.3829,0.2847
11533,02/16/19 08:00:01 PM,0.2596,0.3822,0.2847
11534,02/16/19 08:15:01 PM,0.2596,0.3822,0.2847
11535,02/16/19 08:30:01 PM,0.2596,0.3822,0.2847
11536,02/16/19 08:45:01 PM,0.2592,0.3816,0.2847
11537,02/16/19 09:00:01 PM,0.2592,0.3816,0.2844
11538,02/16/19 09:15:01 PM,0.2592,0.3811,0.2844
11539,02/16/19 09:30:01 PM,0.2592,0.3811,0.2844
11540,02/16/19 09:45:01 PM,0.2592,0.3811,0.2844
11541,02/16/19 10:00:01 PM,0.2592,0.3804,0.2844
11542,02/16/19 10:15:01 PM,0.2592,0.3804,0.2844
11543,02/16/19 10:30:01 PM,0.2592,0.3804,0.2844
11544,02/16/19 10:45:01 PM,0.2592,0.3804,0.2844
11545,02/16/19 11:00:01 PM,0.2592,0.3804,0.2844
11546,02/16/19 11:15:01 PM,0.2592,0.3798,0.2840
11547,02/16/19 11:30:01 PM,0.2589,0.3798,0.2840
11548,02/16/19 11:45:01 PM,0.2589,0.3793,0.2840
11549,02/17/19 12:00:01 AM,0.2589,0.3793,0.2840
11550,02/17/19 12:15:01 AM,0.2589,0.3793,0.2840
11551,02/17/19 12:30:01 AM,0.2589,0.3787,0.2840
11552,02/17/19 12:45:01 AM,0.2589,0.3780,0.2840
11553,02/17/19 01:00:01 AM,0.2589,0.3780,0.2840
11554,02/17/19 01:15:01 AM,0.2589,0.3775,0.2837
11555,02/17/19 01:30:01 AM,0.2585,0.3769,0.2837
11556,02/17/19 01:45:01 AM,0.2589,0.3769,0.2837
11557,02/17/19 02:00:01 AM,0.2585,0.3769,0.2837
11558,02/17/19 02:15:01 AM,0.2585,0.3762,0.2837
11559,02/17/19 02:30:01 AM,0.2585,0.3762,0.2837
11560,02/17/19 02:45:01 AM,0.2585,0.3762,0.2837
11561,02/17/19 03:00:01 AM,0.2585,0.3762,0.2834
11562,02/17/19 03:15:01 AM,0.2585,0.3762,0.2834
11563,02/17/19 03:30:01 AM,0.2582,0.3758,0.2834
11564,02/17/19 03:45:01 AM,0.2582,0.3758,0.2834
11565,02/17/19 04:00:01 AM,0.2582,0.3758,0.2834
11566,02/17/19 04:15:01 AM,0.2582,0.3758,0.2834
11567,02/17/19 04:30:01 AM,0.2582,0.3758,0.2834
11568,02/17/19 04:45:01 AM,0.2585,0.3758,0.2834
11569,02/17/19 05:00:01 AM,0.2579,0.3751,0.2830
11570,02/17/19 05:15:01 AM,0.2579,0.3751,0.2830
11571,02/17/19 05:30:01 AM,0.2579,0.3751,0.2830
11572,02/17/19 05:45:01 AM,0.2579,0.3751,0.2830
11573,02/17/19 06:00:01 AM,0.2575,0.3751,0.2830
11574,02/17/19 06:15:01 AM,0.2575,0.3751,0.2830
11575,02/17/19 06:30:01 AM,0.2575,0.3751,0.2827
11576,02/17/19 06:45:01 AM,0.2575,0.3751,0.2827
11577,02/17/19 07:00:01 AM,0.2571,0.3751,0.2827
11578,02/17/19 07:15:01 AM,0.2571,0.3746,0.2824
11579,02/17/19 07:30:01 AM,0.2571,0.3751,0.2824
11580,02/17/19 07:45:01 AM,0.2571,0.3746,0.2824
11581,02/17/19 08:00:01 AM,0.2571,0.3746,0.2824
11582,02/17/19 08:15:01 AM,0.2567,0.3746,0.2824
11583,02/17/19 08:30:01 AM,0.2567,0.3746,0.2821
11584,02/17/19 08:45:01 AM,0.2567,0.3746,0.2821
11585,02/17/19 09:00:01 AM,0.2567,0.3746,0.2821
11586,02/17/19 09:15:01 AM,0.2567,0.3746,0.2821
11587,02/17/19 09:30:01 AM,0.2564,0.3746,0.2817
11588,02/17/19 09:45:01 AM,0.2564,0.3746,0.2817
11589,02/17/19 10:00:01 AM,0.2564,0.3746,0.2817
11590,02/17/19 10:15:01 AM,0.2567,0.3746,0.2813
11591,02/17/19 10:30:01 AM,0.2564,0.3746,0.2813
11592,02/17/19 10:45:01 AM,0.2564,0.3746,0.2810
11593,02/17/19 11:00:01 AM,0.2564,0.3746,0.2810
11594,02/17/19 11:15:01 AM,0.2564,0.3746,0.2806
11595,02/17/19 11:30:01 AM,0.2560,0.3740,0.2800
11596,02/17/19 11:45:01 AM,0.2560,0.3740,0.2800
11597,02/17/19 12:00:01 PM,0.2560,0.3740,0.2796
11598,02/17/19 12:15:01 PM,0.2557,0.3740,0.2796
11599,02/17/19 12:30:01 PM,0.2557,0.3740,0.2796
11600,02/17/19 12:45:01 PM,0.2557,0.3740,0.2793
11601,02/17/19 01:00:01 PM,0.2557,0.3740,0.2793
11602,02/17/19 01:15:01 PM,0.2553,0.3740,0.2790
11603,02/17/19 01:30:01 PM,0.2553,0.3740,0.2790
11604,02/17/19 01:45:01 PM,0.2550,0.3740,0.2790
11605,02/17/19 02:00:01 PM,0.2550,0.3734,0.2786
11606,02/17/19 02:15:01 PM,0.2546,0.3734,0.2786
11607,02/17/19 02:30:01 PM,0.2546,0.3734,0.2786
11608,02/17/19 02:45:01 PM,0.2546,0.3734,0.2786
11609,02/17/19 03:00:01 PM,0.2546,0.3734,0.2783
11610,02/17/19 03:15:01 PM,0.2550,0.3734,0.2783
11611,02/17/19 03:30:01 PM,0.2550,0.3734,0.2783
11612,02/17/19 03:45:01 PM,0.2550,0.3734,0.2783
11613,02/17/19 04:00:01 PM,0.2546,0.3734,0.2780
11614,02/17/19 04:15:01 PM,0.2546,0.3729,0.2780
11615,02/17/19 04:30:01 PM,0.2546,0.3729,0.2780
11616,02/17/19 04:45:01 PM,0.2546,0.3729,0.2780
11617,02/17/19 05:00:01 PM,0.2546,0.3729,0.2780
11618,02/17/19 05:15:01 PM,0.2546,0.3729,0.2780
11619,02/17/19 05:30:01 PM,0.2546,0.3729,0.2776
11620,02/17/19 05:45:01 PM,0.2546,0.3729,0.2776
11621,02/17/19 06:00:01 PM,0.2546,0.3729,0.2780
11622,02/17/19 06:15:01 PM,0.2546,0.3729,0.2776
11623,02/17/19 06:30:01 PM,0.2542,0.3729,0.2776
11624,02/17/19 06:45:01 PM,0.2542,0.3729,0.2776
11625,02/17/19 07:00:01 PM,0.2542,0.3729,0.2776
11626,02/17/19 07:15:01 PM,0.2542,0.3729,0.2776
11627,02/17/19 07:30:01 PM,0.2542,0.3722,0.2776
11628,02/17/19 07:45:01 PM,0.2542,0.3729,0.2776
11629,02/17/19 08:00:01 PM,0.2542,0.3729,0.2776
11630,02/17/19 08:15:01 PM,0.2542,0.3729,0.2776
11631,02/17/19 08:30:01 PM,0.2542,0.3729,0.2776
11632,02/17/19 08:45:01 PM,0.2542,0.3729,0.2773
11633,02/17/19 09:00:01 PM,0.2542,0.3722,0.2776
11634,02/17/19 09:15:01 PM,0.2542,0.3729,0.2776
11635,02/17/19 09:30:01 PM,0.2542,0.3722,0.2773
11636,02/17/19 09:45:01 PM,0.2542,0.3722,0.2773
11637,02/17/19 10:00:01 PM,0.2542,0.3722,0.2773
11638,02/17/19 10:15:01 PM,0.2542,0.3722,0.2773
11639,02/17/19 10:30:01 PM,0.2542,0.3722,0.2773
11640,02/17/19 10:45:01 PM,0.2542,0.3722,0.2773
11641,02/17/19 11:00:01 PM,0.2542,0.3722,0.2773
11642,02/17/19 11:15:01 PM,0.2542,0.3722,0.2773
11643,02/17/19 11:30:01 PM,0.2542,0.3722,0.2773
11644,02/17/19 11:45:01 PM,0.2542,0.3722,0.2773
11645,02/18/19 12:00:01 AM,0.2542,0.3722,0.2773
11646,02/18/19 12:15:01 AM,0.2542,0.3722,0.2773
11647,02/18/19 12:30:01 AM,0.2542,0.3722,0.2773
11648,02/18/19 12:45:01 AM,0.2542,0.3722,0.2773
11649,02/18/19 01:00:01 AM,0.2542,0.3722,0.2773
11650,02/18/19 01:15:01 AM,0.2542,0.3722,0.2773
11651,02/18/19 01:30:01 AM,0.2542,0.3722,0.2773
11652,02/18/19 01:45:01 AM,0.2542,0.3722,0.2773
11653,02/18/19 02:00:01 AM,0.2542,0.3722,0.2773
11654,02/18/19 02:15:01 AM,0.2542,0.3722,0.2773
11655,02/18/19 02:30:01 AM,0.2542,0.3722,0.2773
11656,02/18/19 02:45:01 AM,0.2542,0.3722,0.2773
11657,02/18/19 03:00:01 AM,0.2542,0.3722,0.2773
11658,02/18/19 03:15:01 AM,0.2542,0.3722,0.2773
11659,02/18/19 03:30:01 AM,0.2542,0.3722,0.2773
11660,02/18/19 03:45:01 AM,0.2538,0.3722,0.2773
11661,02/18/19 04:00:01 AM,0.2538,0.3722,0.2773
11662,02/18/19 04:15:01 AM,0.2538,0.3722,0.2773
11663,02/18/19 04:30:01 AM,0.2538,0.3722,0.2773
11664,02/18/19 04:45:01 AM,0.2538,0.3722,0.2773
11665,02/18/19 05:00:01 AM,0.2538,0.3722,0.2773
11666,02/18/19 05:15:01 AM,0.2538,0.3722,0.2773
11667,02/18/19 05:30:01 AM,0.2538,0.3722,0.2773
11668,02/18/19 05:45:01 AM,0.2538,0.3722,0.2773
11669,02/18/19 06:00:01 AM,0.2538,0.3722,0.2773
11670,02/18/19 06:15:01 AM,0.2538,0.3722,0.2773
11671,02/18/19 06:30:01 AM,0.2538,0.3722,0.2773
11672,02/18/19 06:45:01 AM,0.2538,0.3722,0.2773
11673,02/18/19 07:00:01 AM,0.2538,0.3722,0.2773
11674,02/18/19 07:15:01 AM,0.2538,0.3722,0.2773
11675,02/18/19 07:30:01 AM,0.2538,0.3716,0.2773
11676,02/18/19 07:45:01 AM,0.2538,0.3722,0.2773
11677,02/18/19 08:00:01 AM,0.2538,0.3716,0.2773
11678,02/18/19 08:15:01 AM,0.2538,0.3722,0.2773
11679,02/18/19 08:30:01 AM,0.2538,0.3722,0.2773
11680,02/18/19 08:45:01 AM,0.2538,0.3722,0.2773
11681,02/18/19 09:00:01 AM,0.2538,0.3722,0.2773
11682,02/18/19 09:15:01 AM,0.2538,0.3716,0.2773
11683,02/18/19 09:30:01 AM,0.2538,0.3716,0.2773
11684,02/18/19 09:45:01 AM,0.2538,0.3716,0.2773
11685,02/18/19 10:00:01 AM,0.2538,0.3716,0.2773
11686,02/18/19 10:15:01 AM,0.2538,0.3716,0.2773
11687,02/18/19 10:30:01 AM,0.2538,0.3716,0.2773
11688,02/18/19 10:45:01 AM,0.2538,0.3716,0.2773
11689,02/18/19 11:00:01 AM,0.2538,0.3716,0.2773
11690,02/18/19 11:15:01 AM,0.2538,0.3722,0.2776
11691,02/18/19 11:30:01 AM,0.2538,0.3716,0.2773
11692,02/18/19 11:45:01 AM,0.2538,0.3722,0.2773
11693,02/18/19 12:00:01 PM,0.2538,0.3716,0.2776
11694,02/18/19 12:15:01 PM,0.2538,0.3716,0.2773
11695,02/18/19 12:30:01 PM,0.2538,0.3716,0.2776
11696,02/18/19 12:45:01 PM,0.2538,0.3716,0.2773
11697,02/18/19 01:00:01 PM,0.2538,0.3716,0.2773
11698,02/18/19 01:15:01 PM,0.2538,0.3716,0.2776
11699,02/18/19 01:30:01 PM,0.2538,0.3716,0.2776
11700,02/18/19 01:45:01 PM,0.2538,0.3716,0.2776
11701,02/18/19 02:00:01 PM,0.2542,0.3716,0.2776
11702,02/18/19 02:15:01 PM,0.2538,0.3716,0.2776
11703,02/18/19 02:30:01 PM,0.2542,0.3716,0.2776
11704,02/18/19 02:45:01 PM,0.2542,0.3716,0.2776
11705,02/18/19 03:00:01 PM,0.2538,0.3716,0.2776
11706,02/18/19 03:15:01 PM,0.2538,0.3716,0.2776
11707,02/18/19 03:30:01 PM,0.2542,0.3722,0.2776
11708,02/18/19 03:45:01 PM,0.2542,0.3716,0.2776
11709,02/18/19 04:00:01 PM,0.2542,0.3716,0.2776
11710,02/18/19 04:15:01 PM,0.2538,0.3716,0.2776
11711,02/18/19 04:30:01 PM,0.2542,0.3716,0.2776
11712,02/18/19 04:45:01 PM,0.2542,0.3716,0.2776
11713,02/18/19 05:00:01 PM,0.2542,0.3716,0.2776
11714,02/18/19 05:15:01 PM,0.2538,0.3716,0.2776
11715,02/18/19 05:30:01 PM,0.2538,0.3716,0.2776
11716,02/18/19 05:45:01 PM,0.2542,0.3716,0.2776
11717,02/18/19 06:00:01 PM,0.2542,0.3716,0.2776
11718,02/18/19 06:15:01 PM,0.2546,0.3716,0.2776
11719,02/18/19 06:30:01 PM,0.2542,0.3722,0.2776
11720,02/18/19 06:45:01 PM,0.2542,0.3716,0.2776
11721,02/18/19 07:00:01 PM,0.2538,0.3716,0.2776
11722,02/18/19 07:15:01 PM,0.2542,0.3716,0.2776
11723,02/18/19 07:30:01 PM,0.2542,0.3716,0.2776
11724,02/18/19 07:45:01 PM,0.2542,0.3716,0.2776
11725,02/18/19 08:00:01 PM,0.2542,0.3716,0.2776
11726,02/18/19 08:15:01 PM,0.2538,0.3716,0.2776
11727,02/18/19 08:30:01 PM,0.2542,0.3716,0.2776
11728,02/18/19 08:45:01 PM,0.2542,0.3716,0.2776
11729,02/18/19 09:00:01 PM,0.2542,0.3716,0.2776
11730,02/18/19 09:15:01 PM,0.2542,0.3716,0.2776
11731,02/18/19 09:30:01 PM,0.2542,0.3716,0.2776
11732,02/18/19 09:45:01 PM,0.2542,0.3716,0.2776
11733,02/18/19 10:00:01 PM,0.2546,0.3716,0.2776
11734,02/18/19 10:15:01 PM,0.2546,0.3716,0.2776
11735,02/18/19 10:30:01 PM,0.2546,0.3716,0.2776
11736,02/18/19 10:45:01 PM,0.2542,0.3716,0.2773
11737,02/18/19 11:00:01 PM,0.2542,0.3716,0.2776
11738,02/18/19 11:15:01 PM,0.2542,0.3716,0.2776
11739,02/18/19 11:30:01 PM,0.2542,0.3729,0.2776
11740,02/18/19 11:45:01 PM,0.2538,0.3729,0.2773
11741,02/19/19 12:00:01 AM,0.2542,0.3729,0.2776
11742,02/19/19 12:15:01 AM,0.2542,0.3716,0.2773
11743,02/19/19 12:30:01 AM,0.2542,0.3729,0.2776
11744,02/19/19 12:45:01 AM,0.2542,0.3716,0.2773
11745,02/19/19 01:00:01 AM,0.2538,0.3716,0.2776
11746,02/19/19 01:15:01 AM,0.2538,0.3722,0.2776
11747,02/19/19 01:30:01 AM,0.2542,0.3716,0.2773
11748,02/19/19 01:45:01 AM,0.2542,0.3716,0.2773
11749,02/19/19 02:00:01 AM,0.2542,0.3716,0.2773
11750,02/19/19 02:15:01 AM,0.2538,0.3716,0.2776
11751,02/19/19 02:30:01 AM,0.2538,0.3722,0.2773
11752,02/19/19 02:45:01 AM,0.2538,0.3722,0.2776
11753,02/19/19 03:00:01 AM,0.2538,0.3716,0.2776
11754,02/19/19 03:15:01 AM,0.2542,0.3722,0.2773
11755,02/19/19 03:30:01 AM,0.2538,0.3716,0.2776
11756,02/19/19 03:45:01 AM,0.2538,0.3716,0.2773
11757,02/19/19 04:00:01 AM,0.2542,0.3716,0.2776
11758,02/19/19 04:15:01 AM,0.2538,0.3722,0.2776
11759,02/19/19 04:30:01 AM,0.2542,0.3716,0.2776
11760,02/19/19 04:45:01 AM,0.2538,0.3722,0.2776
11761,02/19/19 05:00:01 AM,0.2538,0.3722,0.2776
11762,02/19/19 05:15:01 AM,0.2538,0.3722,0.2776
11763,02/19/19 05:30:01 AM,0.2542,0.3722,0.2776
11764,02/19/19 05:45:01 AM,0.2538,0.3722,0.2776
11765,02/19/19 06:00:01 AM,0.2542,0.3716,0.2776
11766,02/19/19 06:15:01 AM,0.2542,0.3722,0.2776
11767,02/19/19 06:30:01 AM,0.2538,0.3711,0.2776
11768,02/19/19 06:45:01 AM,0.2546,0.3716,0.2776
11769,02/19/19 07:00:01 AM,0.2542,0.3716,0.2776
11770,02/19/19 07:15:01 AM,0.2538,0.3716,0.2776
11771,02/19/19 07:30:01 AM,0.2538,0.3716,0.2776
11772,02/19/19 07:45:01 AM,0.2538,0.3716,0.2776
11773,02/19/19 08:00:01 AM,0.2538,0.3722,0.2776
11774,02/19/19 08:15:01 AM,0.2546,0.3722,0.2776
11775,02/19/19 08:30:01 AM,0.2542,0.3716,0.2776
11776,02/19/19 08:45:01 AM,0.2538,0.3716,0.2776
11777,02/19/19 09:00:01 AM,0.2542,0.3716,0.2776
11778,02/19/19 09:15:01 AM,0.2542,0.3716,0.2773
11779,02/19/19 09:30:01 AM,0.2542,0.3716,0.2773
11780,02/19/19 09:45:01 AM,0.2546,0.3729,0.2773
11781,02/19/19 10:00:01 AM,0.2546,0.3729,0.2773
11782,02/19/19 10:15:01 AM,0.2546,0.3722,0.2773
11783,02/19/19 10:30:01 AM,0.2542,0.3716,0.2773
11784,02/19/19 10:45:01 AM,0.2542,0.3716,0.2773
11785,02/19/19 11:00:01 AM,0.2542,0.3716,0.2773
11786,02/19/19 11:15:01 AM,0.2542,0.3716,0.2773
11787,02/19/19 11:30:01 AM,0.2546,0.3716,0.2773
11788,02/19/19 11:45:01 AM,0.2546,0.3716,0.2773
11789,02/19/19 12:00:01 PM,0.2546,0.3716,0.2773
11790,02/19/19 12:15:01 PM,0.2546,0.3716,0.2773
11791,02/19/19 12:30:01 PM,0.2542,0.3716,0.2773
11792,02/19/19 12:45:01 PM,0.2542,0.3716,0.2773
11793,02/19/19 01:00:01 PM,0.2542,0.3722,0.2773
11794,02/19/19 01:15:01 PM,0.2542,0.3716,0.2773
11795,02/19/19 01:30:01 PM,0.2542,0.3716,0.2770
11796,02/19/19 01:45:01 PM,0.2542,0.3729,0.2776
11797,02/19/19 02:00:01 PM,0.2542,0.3716,0.2770
11798,02/19/19 02:15:01 PM,0.2542,0.3716,0.2770
11799,02/19/19 02:30:01 PM,0.2542,0.3729,0.2770
11800,02/19/19 02:45:01 PM,0.2542,0.3716,0.2770
11801,02/19/19 03:00:01 PM,0.2542,0.3716,0.2773
11802,02/19/19 03:15:01 PM,0.2542,0.3716,0.2770
11803,02/19/19 03:30:01 PM,0.2542,0.3716,0.2770
11804,02/19/19 03:45:01 PM,0.2542,0.3716,0.2770
11805,02/19/19 04:00:01 PM,0.2542,0.3729,0.2773
11806,02/19/19 04:15:01 PM,0.2542,0.3716,0.2766
11807,02/19/19 04:30:01 PM,0.2542,0.3716,0.2766
11808,02/19/19 04:45:01 PM,0.2542,0.3716,0.2770
11809,02/19/19 05:00:01 PM,0.2542,0.3716,0.2766
11810,02/19/19 05:15:01 PM,0.2542,0.3716,0.2766
11811,02/19/19 05:30:01 PM,0.2542,0.3716,0.2763
11812,02/19/19 05:45:01 PM,0.2542,0.3716,0.2763
11813,02/19/19 06:00:01 PM,0.2542,0.3716,0.2763
11814,02/19/19 06:15:01 PM,0.2542,0.3716,0.2763
11815,02/19/19 06:30:01 PM,0.2542,0.3716,0.2763
11816,02/19/19 06:45:01 PM,0.2542,0.3716,0.2763
11817,02/19/19 07:00:01 PM,0.2542,0.3716,0.2763
11818,02/19/19 07:15:01 PM,0.2542,0.3716,0.2759
11819,02/19/19 07:30:01 PM,0.2542,0.3716,0.2759
11820,02/19/19 07:45:01 PM,0.2538,0.3716,0.2759
11821,02/19/19 08:00:01 PM,0.2538,0.3716,0.2759
11822,02/19/19 08:15:01 PM,0.2538,0.3716,0.2759
11823,02/19/19 08:30:01 PM,0.2538,0.3716,0.2759
11824,02/19/19 08:45:01 PM,0.2538,0.3716,0.2759
11825,02/19/19 09:00:01 PM,0.2538,0.3716,0.2759
11826,02/19/19 09:15:01 PM,0.2538,0.3716,0.2759
11827,02/19/19 09:30:01 PM,0.2538,0.3716,0.2759
11828,02/19/19 09:45:01 PM,0.2538,0.3716,0.2759
11829,02/19/19 10:00:01 PM,0.2538,0.3716,0.2759
11830,02/19/19 10:15:01 PM,0.2538,0.3716,0.2759
11831,02/19/19 10:30:01 PM,0.2538,0.3716,0.2756
11832,02/19/19 10:45:01 PM,0.2538,0.3716,0.2756
11833,02/19/19 11:00:01 PM,0.2538,0.3716,0.2756
11834,02/19/19 11:15:01 PM,0.2538,0.3716,0.2756
11835,02/19/19 11:30:01 PM,0.2538,0.3716,0.2756
11836,02/19/19 11:45:01 PM,0.2538,0.3716,0.2756
11837,02/20/19 12:00:01 AM,0.2538,0.3716,0.2756
11838,02/20/19 12:15:01 AM,0.2538,0.3716,0.2756
11839,02/20/19 12:30:01 AM,0.2538,0.3716,0.2756
11840,02/20/19 12:45:01 AM,0.2538,0.3716,0.2756
11841,02/20/19 01:00:01 AM,0.2538,0.3716,0.2756
11842,02/20/19 01:15:01 AM,0.2538,0.3716,0.2756
11843,02/20/19 01:30:01 AM,0.2538,0.3716,0.2756
11844,02/20/19 01:45:01 AM,0.2538,0.3716,0.2756
11845,02/20/19 02:00:01 AM,0.2538,0.3716,0.2756
11846,02/20/19 02:15:01 AM,0.2538,0.3716,0.2756
11847,02/20/19 02:30:01 AM,0.2538,0.3711,0.2756
11848,02/20/19 02:45:01 AM,0.2538,0.3716,0.2753
11849,02/20/19 03:00:01 AM,0.2538,0.3716,0.2756
11850,02/20/19 03:15:01 AM,0.2538,0.3716,0.2753
11851,02/20/19 03:30:01 AM,0.2538,0.3711,0.2753
11852,02/20/19 03:45:01 AM,0.2538,0.3716,0.2753
11853,02/20/19 04:00:01 AM,0.2538,0.3716,0.2753
11854,02/20/19 04:15:01 AM,0.2538,0.3711,0.2753
11855,02/20/19 04:30:01 AM,0.2538,0.3716,0.2753
11856,02/20/19 04:45:01 AM,0.2538,0.3716,0.2753
11857,02/20/19 05:00:01 AM,0.2538,0.3711,0.2753
