"Plot Title: 20386723"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 20386723, SEN S/N: 20385903)","Water Content, m³/m³ (LGR S/N: 20386723, SEN S/N: 20385904)"
1024,06/04/19 07:15:01 AM,0.3787,0.3834
1025,06/04/19 07:30:01 AM,0.3793,0.3834
1026,06/04/19 07:45:01 AM,0.3780,0.3834
1027,06/04/19 08:00:01 AM,0.3793,0.3834
1028,06/04/19 08:15:01 AM,0.3793,0.3834
1029,06/04/19 08:30:01 AM,0.3798,0.3829
1030,06/04/19 08:45:01 AM,0.3793,0.3829
1031,06/04/19 09:00:01 AM,0.3798,0.3829
1032,06/04/19 09:15:01 AM,0.3798,0.3834
1033,06/04/19 09:30:01 AM,0.3793,0.3834
1034,06/04/19 09:45:01 AM,0.3804,0.3829
1035,06/04/19 10:00:01 AM,0.3793,0.3834
1036,06/04/19 10:15:01 AM,0.3804,0.3829
1037,06/04/19 10:30:01 AM,0.3793,0.3834
1038,06/04/19 10:45:01 AM,0.3798,0.3829
1039,06/04/19 11:00:01 AM,0.3804,0.3829
1040,06/04/19 11:15:01 AM,0.3804,0.3829
1041,06/04/19 11:30:01 AM,0.3798,0.3829
1042,06/04/19 11:45:01 AM,0.3804,0.3822
1043,06/04/19 12:00:01 PM,0.3798,0.3829
1044,06/04/19 12:15:01 PM,0.3798,0.3822
1045,06/04/19 12:30:01 PM,0.3804,0.3829
1046,06/04/19 12:45:01 PM,0.3798,0.3822
1047,06/04/19 01:00:01 PM,0.3804,0.3829
1048,06/04/19 01:15:01 PM,0.3811,0.3822
1049,06/04/19 01:30:01 PM,0.3798,0.3822
1050,06/04/19 01:45:01 PM,0.3811,0.3822
1051,06/04/19 02:00:01 PM,0.3798,0.3822
1052,06/04/19 02:15:01 PM,0.3804,0.3822
1053,06/04/19 02:30:01 PM,0.3811,0.3822
1054,06/04/19 02:45:01 PM,0.3804,0.3816
1055,06/04/19 03:00:01 PM,0.3798,0.3829
1056,06/04/19 03:15:01 PM,0.3804,0.3822
1057,06/04/19 03:30:01 PM,0.3804,0.3829
1058,06/04/19 03:45:01 PM,0.3804,0.3816
1059,06/04/19 04:00:01 PM,0.3798,0.3822
1060,06/04/19 04:15:01 PM,0.3811,0.3816
1061,06/04/19 04:30:01 PM,0.3798,0.3816
1062,06/04/19 04:45:01 PM,0.3811,0.3822
1063,06/04/19 05:00:01 PM,0.3804,0.3816
1064,06/04/19 05:15:01 PM,0.3804,0.3816
1065,06/04/19 05:30:01 PM,0.3798,0.3816
1066,06/04/19 05:45:01 PM,0.3804,0.3816
1067,06/04/19 06:00:01 PM,0.3804,0.3816
1068,06/04/19 06:15:01 PM,0.3811,0.3816
1069,06/04/19 06:30:01 PM,0.3798,0.3816
1070,06/04/19 06:45:01 PM,0.3798,0.3822
1071,06/04/19 07:00:01 PM,0.3798,0.3816
1072,06/04/19 07:15:01 PM,0.3798,0.3811
1073,06/04/19 07:30:01 PM,0.3798,0.3822
1074,06/04/19 07:45:01 PM,0.3798,0.3816
1075,06/04/19 08:00:01 PM,0.3804,0.3816
1076,06/04/19 08:15:01 PM,0.3798,0.3816
1077,06/04/19 08:30:01 PM,0.3798,0.3822
1078,06/04/19 08:45:01 PM,0.3798,0.3811
1079,06/04/19 09:00:01 PM,0.3798,0.3816
1080,06/04/19 09:15:01 PM,0.3793,0.3822
1081,06/04/19 09:30:01 PM,0.3793,0.3811
1082,06/04/19 09:45:01 PM,0.3804,0.3816
1083,06/04/19 10:00:01 PM,0.3793,0.3811
1084,06/04/19 10:15:01 PM,0.3793,0.3816
1085,06/04/19 10:30:01 PM,0.3793,0.3811
1086,06/04/19 10:45:01 PM,0.3798,0.3816
1087,06/04/19 11:00:01 PM,0.3793,0.3811
1088,06/04/19 11:15:01 PM,0.3793,0.3811
1089,06/04/19 11:30:01 PM,0.3793,0.3811
1090,06/04/19 11:45:01 PM,0.3787,0.3811
1091,06/05/19 12:00:01 AM,0.3793,0.3816
1092,06/05/19 12:15:01 AM,0.3793,0.3829
1093,06/05/19 12:30:01 AM,0.3787,0.3834
1094,06/05/19 12:45:01 AM,0.3793,0.3834
1095,06/05/19 01:00:01 AM,0.3793,0.3840
1096,06/05/19 01:15:01 AM,0.3787,0.3840
1097,06/05/19 01:30:01 AM,0.3793,0.3847
1098,06/05/19 01:45:01 AM,0.3793,0.3840
1099,06/05/19 02:00:01 AM,0.3787,0.3847
1100,06/05/19 02:15:01 AM,0.3798,0.3840
1101,06/05/19 02:30:01 AM,0.3787,0.3847
1102,06/05/19 02:45:01 AM,0.3787,0.3840
1103,06/05/19 03:00:01 AM,0.3787,0.3840
1104,06/05/19 03:15:01 AM,0.3787,0.3847
1105,06/05/19 03:30:01 AM,0.3787,0.3847
1106,06/05/19 03:45:01 AM,0.3787,0.3847
1107,06/05/19 04:00:01 AM,0.3787,0.3847
1108,06/05/19 04:15:01 AM,0.3787,0.3840
1109,06/05/19 04:30:01 AM,0.3793,0.3840
1110,06/05/19 04:45:01 AM,0.3787,0.3840
1111,06/05/19 05:00:01 AM,0.3787,0.3847
1112,06/05/19 05:15:01 AM,0.3793,0.3840
1113,06/05/19 05:30:01 AM,0.3787,0.3847
1114,06/05/19 05:45:01 AM,0.3780,0.3840
1115,06/05/19 06:00:01 AM,0.3793,0.3847
1116,06/05/19 06:15:01 AM,0.3787,0.3840
1117,06/05/19 06:30:01 AM,0.3780,0.3847
1118,06/05/19 06:45:01 AM,0.3793,0.3847
1119,06/05/19 07:00:01 AM,0.3780,0.3847
1120,06/05/19 07:15:01 AM,0.3780,0.3847
1121,06/05/19 07:30:01 AM,0.3793,0.3847
1122,06/05/19 07:45:01 AM,0.3793,0.3847
1123,06/05/19 08:00:01 AM,0.3780,0.3854
1124,06/05/19 08:15:01 AM,0.3793,0.3847
1125,06/05/19 08:30:01 AM,0.3793,0.3847
1126,06/05/19 08:45:01 AM,0.3787,0.3854
1127,06/05/19 09:00:01 AM,0.3787,0.3847
1128,06/05/19 09:15:01 AM,0.3793,0.3847
1129,06/05/19 09:30:01 AM,0.3793,0.3847
1130,06/05/19 09:45:01 AM,0.3787,0.3890
1131,06/05/19 10:00:01 AM,0.3798,0.4141
1132,06/05/19 10:15:01 AM,0.3798,0.4135
1133,06/05/19 10:30:01 AM,0.3793,0.4135
1134,06/05/19 10:45:01 AM,0.3804,0.4135
1135,06/05/19 11:00:01 AM,0.3798,0.4141
1136,06/05/19 11:15:01 AM,0.3798,0.4141
1137,06/05/19 11:30:01 AM,0.3804,0.4141
1138,06/05/19 11:45:01 AM,0.3804,0.4148
1139,06/05/19 12:00:01 PM,0.3798,0.4141
1140,06/05/19 12:15:01 PM,0.3793,0.4141
1141,06/05/19 12:30:01 PM,0.3798,0.4148
1142,06/05/19 12:45:01 PM,0.3798,0.4141
1143,06/05/19 01:00:01 PM,0.3804,0.4141
1144,06/05/19 01:15:01 PM,0.3793,0.4141
1145,06/05/19 01:30:01 PM,0.3804,0.4141
1146,06/05/19 01:45:01 PM,0.3798,0.4141
1147,06/05/19 02:00:01 PM,0.3811,0.4148
1148,06/05/19 02:15:01 PM,0.3798,0.4148
1149,06/05/19 02:30:01 PM,0.3811,0.4148
1150,06/05/19 02:45:01 PM,0.3798,0.4148
1151,06/05/19 03:00:01 PM,0.3798,0.4148
1152,06/05/19 03:15:01 PM,0.3798,0.4148
1153,06/05/19 03:30:01 PM,0.3811,0.4148
1154,06/05/19 03:45:01 PM,0.3798,0.4148
1155,06/05/19 04:00:01 PM,0.3804,0.4148
1156,06/05/19 04:15:01 PM,0.3798,0.4155
1157,06/05/19 04:30:01 PM,0.3798,0.4148
1158,06/05/19 04:45:01 PM,0.3798,0.4155
1159,06/05/19 05:00:01 PM,0.3798,0.4148
1160,06/05/19 05:15:01 PM,0.3793,0.4148
1161,06/05/19 05:30:01 PM,0.3804,0.4148
1162,06/05/19 05:45:01 PM,0.3804,0.4148
1163,06/05/19 06:00:01 PM,0.3804,0.4148
1164,06/05/19 06:15:01 PM,0.3804,0.4155
1165,06/05/19 06:30:01 PM,0.3798,0.4155
1166,06/05/19 06:45:01 PM,0.3798,0.4148
1167,06/05/19 07:00:01 PM,0.3804,0.4155
1168,06/05/19 07:15:01 PM,0.3798,0.4155
1169,06/05/19 07:30:01 PM,0.3798,0.4148
1170,06/05/19 07:45:01 PM,0.3798,0.4155
1171,06/05/19 08:00:01 PM,0.3804,0.4155
1172,06/05/19 08:15:01 PM,0.3804,0.4148
1173,06/05/19 08:30:01 PM,0.3798,0.4155
1174,06/05/19 08:45:01 PM,0.3798,0.4155
1175,06/05/19 09:00:01 PM,0.3804,0.4148
1176,06/05/19 09:15:01 PM,0.3804,0.4155
1177,06/05/19 09:30:01 PM,0.3793,0.4155
1178,06/05/19 09:45:01 PM,0.3793,0.4155
1179,06/05/19 10:00:01 PM,0.3793,0.4148
1180,06/05/19 10:15:01 PM,0.3793,0.4155
1181,06/05/19 10:30:01 PM,0.3804,0.4155
1182,06/05/19 10:45:01 PM,0.3793,0.4155
1183,06/05/19 11:00:01 PM,0.3793,0.4155
1184,06/05/19 11:15:01 PM,0.3798,0.4155
1185,06/05/19 11:30:01 PM,0.3793,0.4155
1186,06/05/19 11:45:01 PM,0.3793,0.4148
1187,06/06/19 12:00:01 AM,0.3793,0.4155
1188,06/06/19 12:15:01 AM,0.3798,0.4155
1189,06/06/19 12:30:01 AM,0.3787,0.4148
1190,06/06/19 12:45:01 AM,0.3798,0.4148
1191,06/06/19 01:00:01 AM,0.3798,0.4148
1192,06/06/19 01:15:01 AM,0.3787,0.4155
1193,06/06/19 01:30:01 AM,0.3798,0.4155
1194,06/06/19 01:45:01 AM,0.3793,0.4148
1195,06/06/19 02:00:01 AM,0.3787,0.4155
1196,06/06/19 02:15:01 AM,0.3798,0.4155
1197,06/06/19 02:30:01 AM,0.3793,0.4155
1198,06/06/19 02:45:01 AM,0.3787,0.4155
1199,06/06/19 03:00:01 AM,0.3798,0.4155
1200,06/06/19 03:15:01 AM,0.3798,0.4155
1201,06/06/19 03:30:01 AM,0.3787,0.4155
1202,06/06/19 03:45:01 AM,0.3798,0.4155
1203,06/06/19 04:00:01 AM,0.3793,0.4155
1204,06/06/19 04:15:01 AM,0.3793,0.4155
1205,06/06/19 04:30:01 AM,0.3793,0.4148
1206,06/06/19 04:45:01 AM,0.3793,0.4148
1207,06/06/19 05:00:01 AM,0.3793,0.4148
1208,06/06/19 05:15:01 AM,0.3798,0.4155
1209,06/06/19 05:30:01 AM,0.3798,0.4148
1210,06/06/19 05:45:01 AM,0.3793,0.4155
1211,06/06/19 06:00:01 AM,0.3804,0.4148
1212,06/06/19 06:15:01 AM,0.3798,0.4155
1213,06/06/19 06:30:01 AM,0.3793,0.4148
1214,06/06/19 06:45:01 AM,0.3811,0.4148
1215,06/06/19 07:00:01 AM,0.3798,0.4148
1216,06/06/19 07:15:01 AM,0.3798,0.4148
1217,06/06/19 07:30:01 AM,0.3811,0.4141
1218,06/06/19 07:45:01 AM,0.3798,0.4148
1219,06/06/19 08:00:01 AM,0.3804,0.4141
1220,06/06/19 08:15:01 AM,0.3804,0.4155
1221,06/06/19 08:30:01 AM,0.3793,0.4148
1222,06/06/19 08:45:01 AM,0.3793,0.4148
1223,06/06/19 09:00:01 AM,0.3804,0.4148
1224,06/06/19 09:15:01 AM,0.3798,0.4148
1225,06/06/19 09:30:01 AM,0.3787,0.4148
1226,06/06/19 09:45:01 AM,0.3798,0.4148
1227,06/06/19 10:00:01 AM,0.3793,0.4148
1228,06/06/19 10:15:01 AM,0.3787,0.4155
1229,06/06/19 10:30:01 AM,0.3793,0.4148
1230,06/06/19 10:45:01 AM,0.3793,0.4148
1231,06/06/19 11:00:01 AM,0.3798,0.4148
1232,06/06/19 11:15:01 AM,0.3798,0.4148
1233,06/06/19 11:30:01 AM,0.3793,0.4148
1234,06/06/19 11:45:01 AM,0.3798,0.4148
1235,06/06/19 12:00:01 PM,0.3804,0.4155
1236,06/06/19 12:15:01 PM,0.3804,0.4155
1237,06/06/19 12:30:01 PM,0.3798,0.4155
1238,06/06/19 12:45:01 PM,0.3798,0.4155
1239,06/06/19 01:00:01 PM,0.3804,0.4155
1240,06/06/19 01:15:01 PM,0.3798,0.4162
1241,06/06/19 01:30:01 PM,0.3811,0.4155
1242,06/06/19 01:45:01 PM,0.3798,0.4155
1243,06/06/19 02:00:01 PM,0.3804,0.4162
1244,06/06/19 02:15:01 PM,0.3804,0.4155
1245,06/06/19 02:30:01 PM,0.3804,0.4155
1246,06/06/19 02:45:01 PM,0.3804,0.4162
1247,06/06/19 03:00:01 PM,0.3804,0.4155
1248,06/06/19 03:15:01 PM,0.3811,0.4155
1249,06/06/19 03:30:01 PM,0.3816,0.4155
1250,06/06/19 03:45:01 PM,0.3804,0.4155
1251,06/06/19 04:00:01 PM,0.3804,0.4162
1252,06/06/19 04:15:01 PM,0.3804,0.4162
1253,06/06/19 04:30:01 PM,0.3816,0.4155
1254,06/06/19 04:45:01 PM,0.3804,0.4155
1255,06/06/19 05:00:01 PM,0.3816,0.4162
1256,06/06/19 05:15:01 PM,0.3804,0.4155
1257,06/06/19 05:30:01 PM,0.3804,0.4162
1258,06/06/19 05:45:01 PM,0.3811,0.4162
1259,06/06/19 06:00:01 PM,0.3811,0.4162
1260,06/06/19 06:15:01 PM,0.3798,0.4162
1261,06/06/19 06:30:01 PM,0.3804,0.4155
1262,06/06/19 06:45:01 PM,0.3804,0.4162
1263,06/06/19 07:00:01 PM,0.3811,0.4155
1264,06/06/19 07:15:01 PM,0.3811,0.4148
1265,06/06/19 07:30:01 PM,0.3811,0.4162
1266,06/06/19 07:45:01 PM,0.3811,0.4162
1267,06/06/19 08:00:01 PM,0.3804,0.4155
1268,06/06/19 08:15:01 PM,0.3804,0.4155
1269,06/06/19 08:30:01 PM,0.3811,0.4155
1270,06/06/19 08:45:01 PM,0.3798,0.4155
1271,06/06/19 09:00:01 PM,0.3804,0.4155
1272,06/06/19 09:15:01 PM,0.3804,0.4155
1273,06/06/19 09:30:01 PM,0.3798,0.4155
1274,06/06/19 09:45:01 PM,0.3804,0.4155
1275,06/06/19 10:00:01 PM,0.3804,0.4155
1276,06/06/19 10:15:01 PM,0.3798,0.4155
1277,06/06/19 10:30:01 PM,0.3804,0.4155
1278,06/06/19 10:45:01 PM,0.3804,0.4155
1279,06/06/19 11:00:01 PM,0.3798,0.4155
1280,06/06/19 11:15:01 PM,0.3798,0.4155
1281,06/06/19 11:30:01 PM,0.3798,0.4162
1282,06/06/19 11:45:01 PM,0.3798,0.4155
1283,06/07/19 12:00:01 AM,0.3811,0.4155
1284,06/07/19 12:15:01 AM,0.3804,0.4155
1285,06/07/19 12:30:01 AM,0.3798,0.4155
1286,06/07/19 12:45:01 AM,0.3804,0.4155
1287,06/07/19 01:00:01 AM,0.3804,0.4155
1288,06/07/19 01:15:01 AM,0.3804,0.4155
1289,06/07/19 01:30:01 AM,0.3804,0.4155
1290,06/07/19 01:45:01 AM,0.3804,0.4155
1291,06/07/19 02:00:01 AM,0.3798,0.4155
1292,06/07/19 02:15:01 AM,0.3798,0.4155
1293,06/07/19 02:30:01 AM,0.3793,0.4155
1294,06/07/19 02:45:01 AM,0.3798,0.4155
1295,06/07/19 03:00:01 AM,0.3798,0.4148
1296,06/07/19 03:15:01 AM,0.3798,0.4148
1297,06/07/19 03:30:01 AM,0.3798,0.4148
1298,06/07/19 03:45:01 AM,0.3798,0.4155
1299,06/07/19 04:00:01 AM,0.3793,0.4155
1300,06/07/19 04:15:01 AM,0.3798,0.4155
1301,06/07/19 04:30:01 AM,0.3798,0.4148
1302,06/07/19 04:45:01 AM,0.3804,0.4155
1303,06/07/19 05:00:01 AM,0.3798,0.4148
1304,06/07/19 05:15:01 AM,0.3798,0.4155
1305,06/07/19 05:30:01 AM,0.3793,0.4148
1306,06/07/19 05:45:01 AM,0.3793,0.4148
1307,06/07/19 06:00:01 AM,0.3793,0.4148
1308,06/07/19 06:15:01 AM,0.3793,0.4148
1309,06/07/19 06:30:01 AM,0.3793,0.4148
1310,06/07/19 06:45:01 AM,0.3793,0.4155
1311,06/07/19 07:00:01 AM,0.3793,0.4148
1312,06/07/19 07:15:01 AM,0.3798,0.4148
1313,06/07/19 07:30:01 AM,0.3798,0.4148
1314,06/07/19 07:45:01 AM,0.3793,0.4148
1315,06/07/19 08:00:01 AM,0.3793,0.4141
1316,06/07/19 08:15:01 AM,0.3798,0.4155
1317,06/07/19 08:30:01 AM,0.3798,0.4155
1318,06/07/19 08:45:01 AM,0.3798,0.4148
1319,06/07/19 09:00:01 AM,0.3804,0.4155
1320,06/07/19 09:15:01 AM,0.3793,0.4148
1321,06/07/19 09:30:01 AM,0.3798,0.4155
1322,06/07/19 09:45:01 AM,0.3798,0.4155
1323,06/07/19 10:00:01 AM,0.3793,0.4155
1324,06/07/19 10:15:01 AM,0.3798,0.4155
1325,06/07/19 10:30:01 AM,0.3804,0.4155
1326,06/07/19 10:45:01 AM,0.3793,0.4155
1327,06/07/19 11:00:01 AM,0.3793,0.4155
1328,06/07/19 11:15:01 AM,0.3793,0.4155
1329,06/07/19 11:30:01 AM,0.3793,0.4155
1330,06/07/19 11:45:01 AM,0.3793,0.4155
1331,06/07/19 12:00:01 PM,0.3793,0.4155
1332,06/07/19 12:15:01 PM,0.3787,0.4155
1333,06/07/19 12:30:01 PM,0.3793,0.4148
1334,06/07/19 12:45:01 PM,0.3804,0.4162
1335,06/07/19 01:00:01 PM,0.3798,0.4162
1336,06/07/19 01:15:01 PM,0.3798,0.4155
1337,06/07/19 01:30:01 PM,0.3798,0.4162
1338,06/07/19 01:45:01 PM,0.3798,0.4162
1339,06/07/19 02:00:01 PM,0.3793,0.4162
1340,06/07/19 02:15:01 PM,0.3798,0.4162
1341,06/07/19 02:30:01 PM,0.3804,0.4162
1342,06/07/19 02:45:01 PM,0.3804,0.4169
1343,06/07/19 03:00:01 PM,0.3798,0.4162
1344,06/07/19 03:15:01 PM,0.3804,0.4169
1345,06/07/19 03:30:01 PM,0.3804,0.4169
1346,06/07/19 03:45:01 PM,0.3816,0.4162
1347,06/07/19 04:00:01 PM,0.3811,0.4174
1348,06/07/19 04:15:01 PM,0.3804,0.4174
1349,06/07/19 04:30:01 PM,0.3811,0.4174
1350,06/07/19 04:45:01 PM,0.3811,0.4181
1351,06/07/19 05:00:01 PM,0.3804,0.4174
1352,06/07/19 05:15:01 PM,0.3811,0.4181
1353,06/07/19 05:30:01 PM,0.3811,0.4174
1354,06/07/19 05:45:01 PM,0.3804,0.4181
1355,06/07/19 06:00:01 PM,0.3811,0.4174
1356,06/07/19 06:15:01 PM,0.3816,0.4174
1357,06/07/19 06:30:01 PM,0.3804,0.4174
1358,06/07/19 06:45:01 PM,0.3804,0.4174
1359,06/07/19 07:00:01 PM,0.3804,0.4174
1360,06/07/19 07:15:01 PM,0.3811,0.4169
1361,06/07/19 07:30:01 PM,0.3798,0.4169
1362,06/07/19 07:45:01 PM,0.3804,0.4169
1363,06/07/19 08:00:01 PM,0.3804,0.4169
1364,06/07/19 08:15:01 PM,0.3798,0.4169
1365,06/07/19 08:30:01 PM,0.3804,0.4162
1366,06/07/19 08:45:01 PM,0.3798,0.4162
1367,06/07/19 09:00:01 PM,0.3798,0.4155
1368,06/07/19 09:15:01 PM,0.3798,0.4148
1369,06/07/19 09:30:01 PM,0.3793,0.4155
1370,06/07/19 09:45:01 PM,0.3798,0.4148
1371,06/07/19 10:00:01 PM,0.3798,0.4141
1372,06/07/19 10:15:01 PM,0.3793,0.4141
1373,06/07/19 10:30:01 PM,0.3798,0.4141
1374,06/07/19 10:45:01 PM,0.3793,0.4135
1375,06/07/19 11:00:01 PM,0.3793,0.4135
1376,06/07/19 11:15:01 PM,0.3793,0.4128
1377,06/07/19 11:30:01 PM,0.3798,0.4128
1378,06/07/19 11:45:01 PM,0.3787,0.4128
1379,06/08/19 12:00:01 AM,0.3793,0.4128
1380,06/08/19 12:15:01 AM,0.3793,0.4128
1381,06/08/19 12:30:01 AM,0.3787,0.4121
1382,06/08/19 12:45:01 AM,0.3793,0.4128
1383,06/08/19 01:00:01 AM,0.3793,0.4128
1384,06/08/19 01:15:01 AM,0.3793,0.4128
1385,06/08/19 01:30:01 AM,0.3793,0.4128
1386,06/08/19 01:45:01 AM,0.3787,0.4128
1387,06/08/19 02:00:01 AM,0.3793,0.4128
1388,06/08/19 02:15:01 AM,0.3787,0.4135
1389,06/08/19 02:30:01 AM,0.3793,0.4135
1390,06/08/19 02:45:01 AM,0.3793,0.4135
1391,06/08/19 03:00:01 AM,0.3787,0.4135
1392,06/08/19 03:15:01 AM,0.3793,0.4141
1393,06/08/19 03:30:01 AM,0.3787,0.4141
1394,06/08/19 03:45:01 AM,0.3787,0.4141
1395,06/08/19 04:00:01 AM,0.3787,0.4114
1396,06/08/19 04:15:01 AM,0.3787,0.4088
1397,06/08/19 04:30:01 AM,0.3787,0.4081
1398,06/08/19 04:45:01 AM,0.3787,0.4041
1399,06/08/19 05:00:01 AM,0.3787,0.4036
1400,06/08/19 05:15:01 AM,0.3787,0.4036
1401,06/08/19 05:30:01 AM,0.3787,0.4029
1402,06/08/19 05:45:01 AM,0.3787,0.4022
1403,06/08/19 06:00:01 AM,0.3787,0.4022
1404,06/08/19 06:15:01 AM,0.3787,0.4022
1405,06/08/19 06:30:01 AM,0.3798,0.3927
1406,06/08/19 06:45:01 AM,0.3793,0.3920
1407,06/08/19 07:00:01 AM,0.3787,0.3920
1408,06/08/19 07:15:01 AM,0.3787,0.3920
1409,06/08/19 07:30:01 AM,0.3793,0.3920
1410,06/08/19 07:45:01 AM,0.3793,0.3915
1411,06/08/19 08:00:01 AM,0.3793,0.3915
1412,06/08/19 08:15:01 AM,0.3787,0.3915
1413,06/08/19 08:30:01 AM,0.3798,0.3915
1414,06/08/19 08:45:01 AM,0.3793,0.3920
1415,06/08/19 09:00:01 AM,0.3793,0.3915
1416,06/08/19 09:15:01 AM,0.3793,0.3920
1417,06/08/19 09:30:01 AM,0.3804,0.3915
1418,06/08/19 09:45:01 AM,0.3804,0.3915
1419,06/08/19 10:00:01 AM,0.3793,0.3915
1420,06/08/19 10:15:01 AM,0.3804,0.3915
1421,06/08/19 10:30:01 AM,0.3804,0.3909
1422,06/08/19 10:45:01 AM,0.3793,0.3902
1423,06/08/19 11:00:01 AM,0.3804,0.3902
1424,06/08/19 11:15:01 AM,0.3798,0.3902
1425,06/08/19 11:30:01 AM,0.3804,0.3895
1426,06/08/19 11:45:01 AM,0.3804,0.3890
1427,06/08/19 12:00:01 PM,0.3804,0.3890
1428,06/08/19 12:15:01 PM,0.3811,0.3883
1429,06/08/19 12:30:01 PM,0.3798,0.3883
1430,06/08/19 12:45:01 PM,0.3804,0.3877
1431,06/08/19 01:00:01 PM,0.3811,0.3883
1432,06/08/19 01:15:01 PM,0.3798,0.3877
1433,06/08/19 01:30:01 PM,0.3804,0.3877
1434,06/08/19 01:45:01 PM,0.3804,0.3877
1435,06/08/19 02:00:01 PM,0.3804,0.3877
1436,06/08/19 02:15:01 PM,0.3804,0.3883
1437,06/08/19 02:30:01 PM,0.3804,0.3877
1438,06/08/19 02:45:01 PM,0.3804,0.3883
1439,06/08/19 03:00:01 PM,0.3811,0.3877
1440,06/08/19 03:15:01 PM,0.3811,0.3877
1441,06/08/19 03:30:01 PM,0.3811,0.3877
1442,06/08/19 03:45:01 PM,0.3804,0.3883
1443,06/08/19 04:00:01 PM,0.3811,0.3877
1444,06/08/19 04:15:01 PM,0.3816,0.3883
1445,06/08/19 04:30:01 PM,0.3811,0.3883
1446,06/08/19 04:45:01 PM,0.3804,0.3877
1447,06/08/19 05:00:01 PM,0.3811,0.3883
1448,06/08/19 05:15:01 PM,0.3816,0.3877
1449,06/08/19 05:30:01 PM,0.3804,0.3877
1450,06/08/19 05:45:01 PM,0.3811,0.3877
1451,06/08/19 06:00:01 PM,0.3811,0.3883
1452,06/08/19 06:15:01 PM,0.3811,0.3877
1453,06/08/19 06:30:01 PM,0.3816,0.3883
1454,06/08/19 06:45:01 PM,0.3804,0.3877
1455,06/08/19 07:00:01 PM,0.3804,0.3883
1456,06/08/19 07:15:01 PM,0.3811,0.3877
1457,06/08/19 07:30:01 PM,0.3804,0.3877
1458,06/08/19 07:45:01 PM,0.3804,0.3877
1459,06/08/19 08:00:01 PM,0.3804,0.3877
1460,06/08/19 08:15:01 PM,0.3811,0.3877
1461,06/08/19 08:30:01 PM,0.3804,0.3883
1462,06/08/19 08:45:01 PM,0.3798,0.3877
1463,06/08/19 09:00:01 PM,0.3804,0.3877
1464,06/08/19 09:15:01 PM,0.3804,0.3872
1465,06/08/19 09:30:01 PM,0.3798,0.3872
1466,06/08/19 09:45:01 PM,0.3798,0.3872
1467,06/08/19 10:00:01 PM,0.3804,0.3872
1468,06/08/19 10:15:01 PM,0.3793,0.3872
1469,06/08/19 10:30:01 PM,0.3798,0.3865
1470,06/08/19 10:45:01 PM,0.3804,0.3872
1471,06/08/19 11:00:01 PM,0.3793,0.3865
1472,06/08/19 11:15:01 PM,0.3798,0.3872
1473,06/08/19 11:30:01 PM,0.3798,0.3865
1474,06/08/19 11:45:01 PM,0.3793,0.3865
1475,06/09/19 12:00:01 AM,0.3798,0.3865
1476,06/09/19 12:15:01 AM,0.3793,0.3865
1477,06/09/19 12:30:01 AM,0.3793,0.3865
1478,06/09/19 12:45:01 AM,0.3793,0.3865
1479,06/09/19 01:00:01 AM,0.3798,0.3859
1480,06/09/19 01:15:01 AM,0.3793,0.3859
1481,06/09/19 01:30:01 AM,0.3793,0.3865
1482,06/09/19 01:45:01 AM,0.3798,0.3865
1483,06/09/19 02:00:01 AM,0.3787,0.3859
1484,06/09/19 02:15:01 AM,0.3793,0.3865
1485,06/09/19 02:30:01 AM,0.3793,0.3859
1486,06/09/19 02:45:01 AM,0.3787,0.3859
1487,06/09/19 03:00:01 AM,0.3798,0.3854
1488,06/09/19 03:15:01 AM,0.3793,0.3854
1489,06/09/19 03:30:01 AM,0.3787,0.3847
1490,06/09/19 03:45:01 AM,0.3798,0.3847
1491,06/09/19 04:00:01 AM,0.3798,0.3847
1492,06/09/19 04:15:01 AM,0.3793,0.3854
1493,06/09/19 04:30:01 AM,0.3793,0.3847
1494,06/09/19 04:45:01 AM,0.3793,0.3847
1495,06/09/19 05:00:01 AM,0.3793,0.3847
1496,06/09/19 05:15:01 AM,0.3793,0.3847
1497,06/09/19 05:30:01 AM,0.3793,0.3847
1498,06/09/19 05:45:01 AM,0.3787,0.3854
1499,06/09/19 06:00:01 AM,0.3793,0.3847
1500,06/09/19 06:15:01 AM,0.3793,0.3840
1501,06/09/19 06:30:01 AM,0.3793,0.3834
1502,06/09/19 06:45:01 AM,0.3793,0.3840
1503,06/09/19 07:00:01 AM,0.3793,0.3840
1504,06/09/19 07:15:01 AM,0.3793,0.3840
1505,06/09/19 07:30:01 AM,0.3793,0.3840
1506,06/09/19 07:45:01 AM,0.3793,0.3834
1507,06/09/19 08:00:01 AM,0.3793,0.3834
1508,06/09/19 08:15:01 AM,0.3793,0.3834
1509,06/09/19 08:30:01 AM,0.3793,0.3840
1510,06/09/19 08:45:01 AM,0.3787,0.3840
1511,06/09/19 09:00:01 AM,0.3793,0.3840
1512,06/09/19 09:15:01 AM,0.3798,0.3834
1513,06/09/19 09:30:01 AM,0.3798,0.3840
1514,06/09/19 09:45:01 AM,0.3793,0.3834
1515,06/09/19 10:00:01 AM,0.3798,0.3834
1516,06/09/19 10:15:01 AM,0.3798,0.3834
1517,06/09/19 10:30:01 AM,0.3798,0.3834
1518,06/09/19 10:45:01 AM,0.3793,0.3829
1519,06/09/19 11:00:01 AM,0.3804,0.3840
